seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
4,cknna,0.8,0.240572,0.227759,0.178284
4,svcca,0.8,0.565010,0.672456,0.688463
4,edit_distance_knn,0.8,0.760000,0.760230,0.758359
4,cycle_knn,0.6,0.753700,0.780200,0.642325
4,mutual_knn,0.6,0.212750,0.236930,0.149009
4,lcs_knn,0.6,0.380100,0.404100,0.285533
4,cka,0.6,0.558869,0.735006,0.720794
4,unbiased_cka,0.6,0.553779,0.734457,0.720460
4,cknna,0.6,0.228493,0.233432,0.152882
4,svcca,0.6,0.557721,0.678844,0.649204
4,edit_distance_knn,0.6,0.759310,0.759770,0.756895
4,cycle_knn,0.5,0.740900,0.797300,0.664951
4,mutual_knn,0.5,0.206780,0.255500,0.160387
4,lcs_knn,0.5,0.373900,0.441600,0.307122
4,cka,0.5,0.545876,0.807632,0.708541
4,unbiased_cka,0.5,0.540643,0.807263,0.708218
4,cknna,0.5,0.221160,0.246045,0.164040
4,svcca,0.5,0.519487,0.685686,0.674315
4,edit_distance_knn,0.5,0.759000,0.760690,0.757422
4,cycle_knn,0.4,0.729900,0.778100,0.653119
4,mutual_knn,0.4,0.198730,0.234280,0.153234
4,lcs_knn,0.4,0.361900,0.416100,0.295636
4,cka,0.4,0.532057,0.697134,0.688210
4,unbiased_cka,0.4,0.526648,0.696742,0.687883
4,cknna,0.4,0.213520,0.230475,0.157562
4,svcca,0.4,0.528433,0.680654,0.691034
4,edit_distance_knn,0.4,0.758710,0.760000,0.757226
4,cycle_knn,1.0,0.797600,0.790100,0.695221
4,mutual_knn,1.0,0.247920,0.263490,0.181730
4,lcs_knn,1.0,0.418500,0.456700,0.344461
4,cka,1.0,0.615734,0.846741,0.797198
4,unbiased_cka,1.0,0.611246,0.846308,0.796902
4,cknna,1.0,0.260754,0.254950,0.185452
4,svcca,1.0,0.565302,0.682239,0.728499
4,edit_distance_knn,1.0,0.760910,0.761660,0.758824
4,cycle_knn,0.1,0.711500,0.791000,0.638791
4,mutual_knn,0.1,0.188720,0.248540,0.148463
4,lcs_knn,0.1,0.334700,0.430200,0.290489
4,cka,0.1,0.508104,0.770112,0.746664
4,unbiased_cka,0.1,0.502419,0.769658,0.746407
4,cknna,0.1,0.204929,0.242241,0.152439
4,svcca,0.1,0.519318,0.669987,0.668907
4,edit_distance_knn,0.1,0.758260,0.760780,0.757087
4,cycle_knn,0.0,0.701700,0.793000,0.656192
4,mutual_knn,0.0,0.183640,0.250850,0.157280
4,lcs_knn,0.0,0.325600,0.445900,0.307007
4,cka,0.0,0.499291,0.689194,0.742942
4,unbiased_cka,0.0,0.493558,0.688339,0.742696
4,cknna,0.0,0.196022,0.244418,0.162086
4,svcca,0.0,0.526740,0.697635,0.681142
4,edit_distance_knn,0.0,0.757470,0.761280,0.757771
5,cycle_knn,0.7,0.771900,0.744200,0.686194
5,mutual_knn,0.7,0.221640,0.214820,0.165834
5,lcs_knn,0.7,0.390700,0.377400,0.314728
5,cka,0.7,0.574597,0.744254,0.751718
5,unbiased_cka,0.7,0.569738,0.743714,0.751463
5,cknna,0.7,0.235350,0.207855,0.169636
5,svcca,0.7,0.544109,0.676146,0.706783
5,edit_distance_knn,0.7,0.759610,0.758890,0.758006
5,cycle_knn,0.8,0.785600,0.766500,0.666603
5,mutual_knn,0.8,0.229630,0.233040,0.159992
5,lcs_knn,0.8,0.396900,0.401100,0.302205
5,cka,0.8,0.580475,0.750679,0.735510
5,unbiased_cka,0.8,0.575621,0.750257,0.735250
5,cknna,0.8,0.248227,0.222460,0.163297
5,svcca,0.8,0.533743,0.661721,0.706043
5,edit_distance_knn,0.8,0.759680,0.759670,0.757679
5,cycle_knn,0.2,0.707600,0.775500,0.667525
5,mutual_knn,0.2,0.189800,0.244530,0.158563
5,lcs_knn,0.2,0.340700,0.422700,0.304433
5,cka,0.2,0.516575,0.771291,0.758614
5,unbiased_cka,0.2,0.511033,0.770863,0.758368
5,cknna,0.2,0.202944,0.232725,0.162458
5,svcca,0.2,0.555513,0.663348,0.633854
5,edit_distance_knn,0.2,0.757910,0.760030,0.757495
5,cycle_knn,0.1,0.701500,0.758000,0.639674
5,mutual_knn,0.1,0.184960,0.229320,0.145625
5,lcs_knn,0.1,0.325500,0.402900,0.280616
5,cka,0.1,0.504820,0.726964,0.712584
5,unbiased_cka,0.1,0.499111,0.726559,0.712271
5,cknna,0.1,0.199605,0.217942,0.148583
5,svcca,0.1,0.529700,0.663357,0.666934
5,edit_distance_knn,0.1,0.757340,0.759140,0.756984
5,cycle_knn,0.0,0.691000,0.777700,0.639828
5,mutual_knn,0.0,0.181110,0.239430,0.144906
5,lcs_knn,0.0,0.321400,0.417300,0.282114
5,cka,0.0,0.494477,0.737245,0.719928
5,unbiased_cka,0.0,0.488624,0.736737,0.719589
5,cknna,0.0,0.198112,0.231319,0.151637
5,svcca,0.0,0.535773,0.680867,0.652528
5,edit_distance_knn,0.0,0.757380,0.760040,0.756838
5,cycle_knn,0.5,0.740300,0.772300,0.652428
5,mutual_knn,0.5,0.207750,0.236370,0.159285
5,lcs_knn,0.5,0.371900,0.420900,0.307429
5,cka,0.5,0.548123,0.778138,0.740055
