seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
5,edit_distance_knn,0.8,0.752610,0.751080,0.750499
5,cycle_knn,0.4,0.416600,0.235700,0.106868
5,mutual_knn,0.4,0.072090,0.031530,0.013837
5,lcs_knn,0.4,0.154800,0.069300,0.030731
5,cka,0.4,0.916851,0.546580,0.380515
5,unbiased_cka,0.4,0.916744,0.546312,0.380390
5,cknna,0.4,0.052823,0.026931,0.011398
5,svcca,0.4,0.934216,0.555033,0.506799
5,edit_distance_knn,0.4,0.752440,0.750790,0.750384
5,cycle_knn,0.0,0.382300,0.208200,0.083743
5,mutual_knn,0.0,0.064890,0.028030,0.010314
5,lcs_knn,0.0,0.131300,0.063600,0.023778
5,cka,0.0,0.905961,0.413554,0.358099
5,unbiased_cka,0.0,0.905842,0.413182,0.357967
5,cknna,0.0,0.048646,0.023834,0.008657
5,svcca,0.0,0.928705,0.489185,0.456132
5,edit_distance_knn,0.0,0.751890,0.750780,0.750300
5,cycle_knn,0.7,0.468700,0.234900,0.115781
5,mutual_knn,0.7,0.086610,0.032270,0.015316
5,lcs_knn,0.7,0.179300,0.070400,0.033689
5,cka,0.7,0.926383,0.451685,0.411728
5,unbiased_cka,0.7,0.926287,0.451326,0.411600
5,cknna,0.7,0.064828,0.026897,0.012606
5,svcca,0.7,0.942151,0.530346,0.544339
5,edit_distance_knn,0.7,0.752810,0.750820,0.750461
5,cycle_knn,0.9,0.484400,0.271900,0.118777
5,mutual_knn,0.9,0.093490,0.039880,0.015742
5,lcs_knn,0.9,0.189700,0.084600,0.034112
5,cka,0.9,0.932291,0.587750,0.479552
5,unbiased_cka,0.9,0.932201,0.587488,0.479438
5,cknna,0.9,0.070791,0.034886,0.013920
5,svcca,0.9,0.944372,0.608929,0.524599
5,edit_distance_knn,0.9,0.753130,0.751270,0.750415
5,cycle_knn,0.1,0.401000,0.218300,0.091388
5,mutual_knn,0.1,0.068370,0.029590,0.011609
5,lcs_knn,0.1,0.142400,0.066800,0.025392
5,cka,0.1,0.907919,0.411763,0.366670
5,unbiased_cka,0.1,0.907802,0.411402,0.366522
5,cknna,0.1,0.052951,0.025702,0.009347
5,svcca,0.1,0.928234,0.509547,0.484794
5,edit_distance_knn,0.1,0.752150,0.750770,0.750315
5,cycle_knn,1.0,0.520500,0.274700,0.143708
5,mutual_knn,1.0,0.101830,0.039010,0.019530
5,lcs_knn,1.0,0.208800,0.088300,0.043523
5,cka,1.0,0.936613,0.573777,0.579054
5,unbiased_cka,1.0,0.936526,0.573469,0.578939
5,cknna,1.0,0.078867,0.033086,0.016594
5,svcca,1.0,0.950528,0.579059,0.635368
5,edit_distance_knn,1.0,0.753450,0.751250,0.750592
