seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
5,lcs_knn,0.0,0.327800,0.387600,0.172480
5,cka,0.0,0.452545,0.673608,0.595861
5,unbiased_cka,0.0,0.447613,0.673123,0.595447
5,cknna,0.0,0.209232,0.213537,0.085975
5,svcca,0.0,0.414264,0.644776,0.538640
5,edit_distance_knn,0.0,0.757870,0.759300,0.753937
5,cycle_knn,0.2,0.608600,0.750200,0.428319
5,mutual_knn,0.2,0.189520,0.216300,0.079064
5,lcs_knn,0.2,0.336700,0.383100,0.167909
5,cka,0.2,0.464328,0.629522,0.598359
5,unbiased_cka,0.2,0.459531,0.628971,0.597939
5,cknna,0.2,0.215693,0.212972,0.085759
5,svcca,0.2,0.419002,0.631748,0.569095
5,edit_distance_knn,0.2,0.758070,0.759340,0.753903
5,cycle_knn,0.5,0.643800,0.746700,0.468923
5,mutual_knn,0.5,0.207840,0.220350,0.086812
5,lcs_knn,0.5,0.373500,0.394100,0.183467
5,cka,0.5,0.499043,0.696386,0.658884
5,unbiased_cka,0.5,0.494402,0.695881,0.658572
5,cknna,0.5,0.230327,0.211345,0.092131
5,svcca,0.5,0.432857,0.636457,0.597938
5,edit_distance_knn,0.5,0.759430,0.759140,0.754095
6,cycle_knn,0.6,0.647600,0.771000,0.490781
6,mutual_knn,0.6,0.210540,0.233390,0.097807
6,lcs_knn,0.6,0.360000,0.405600,0.206976
6,cka,0.6,0.516892,0.716439,0.607320
6,unbiased_cka,0.6,0.512462,0.715968,0.606889
6,cknna,0.6,0.230718,0.230087,0.103851
6,svcca,0.6,0.407254,0.674933,0.595981
6,edit_distance_knn,0.6,0.758850,0.760080,0.754729
6,cycle_knn,1.0,0.695300,0.775000,0.555816
6,mutual_knn,1.0,0.248610,0.245890,0.120740
6,lcs_knn,1.0,0.418000,0.426200,0.241818
6,cka,1.0,0.570364,0.764155,0.706049
6,unbiased_cka,1.0,0.566417,0.763777,0.705678
6,cknna,1.0,0.274340,0.239319,0.124973
6,svcca,1.0,0.456036,0.663476,0.623928
6,edit_distance_knn,1.0,0.760730,0.760500,0.755466
6,cycle_knn,0.0,0.600800,0.767100,0.461816
6,mutual_knn,0.0,0.183860,0.229510,0.085967
6,lcs_knn,0.0,0.317800,0.406300,0.182929
6,cka,0.0,0.458544,0.673273,0.640482
6,unbiased_cka,0.0,0.453654,0.672782,0.640130
6,cknna,0.0,0.208990,0.224900,0.093745
6,svcca,0.0,0.419483,0.633257,0.546920
6,edit_distance_knn,0.0,0.757380,0.759730,0.754306
6,cycle_knn,0.8,0.670500,0.764300,0.502996
6,mutual_knn,0.8,0.226840,0.238250,0.102601
6,lcs_knn,0.8,0.396800,0.419000,0.214851
6,cka,0.8,0.536910,0.697830,0.627517
6,unbiased_cka,0.8,0.532639,0.697427,0.627149
6,cknna,0.8,0.249019,0.237222,0.107401
6,svcca,0.8,0.426491,0.673966,0.597593
6,edit_distance_knn,0.8,0.760430,0.760470,0.755124
6,cycle_knn,0.2,0.610000,0.743100,0.483943
6,mutual_knn,0.2,0.190190,0.214070,0.090669
6,lcs_knn,0.2,0.336600,0.380900,0.186924
6,cka,0.2,0.469501,0.690355,0.544385
6,unbiased_cka,0.2,0.464676,0.689877,0.543944
6,cknna,0.2,0.215279,0.208380,0.099781
6,svcca,0.2,0.402421,0.659184,0.574458
6,edit_distance_knn,0.2,0.758150,0.758520,0.754402
6,cycle_knn,0.9,0.688600,0.769000,0.497004
6,mutual_knn,0.9,0.236600,0.239060,0.095221
6,lcs_knn,0.9,0.404900,0.414800,0.198448
6,cka,0.9,0.559128,0.744734,0.594033
6,unbiased_cka,0.9,0.555103,0.744260,0.593621
6,cknna,0.9,0.255903,0.237471,0.097980
6,svcca,0.9,0.460704,0.684848,0.607095
6,edit_distance_knn,0.9,0.760330,0.759610,0.754556
6,cycle_knn,0.4,0.620200,0.755600,0.463161
6,mutual_knn,0.4,0.199720,0.223470,0.087853
6,lcs_knn,0.4,0.345400,0.397200,0.183697
6,cka,0.4,0.485476,0.695403,0.566847
6,unbiased_cka,0.4,0.480808,0.694984,0.566419
6,cknna,0.4,0.223886,0.216839,0.093356
6,svcca,0.4,0.438631,0.641676,0.600956
6,edit_distance_knn,0.4,0.758510,0.759940,0.754183
6,cycle_knn,0.5,0.638400,0.763900,0.465235
6,mutual_knn,0.5,0.207090,0.229920,0.090608
6,lcs_knn,0.5,0.358100,0.402500,0.184427
6,cka,0.5,0.501857,0.679934,0.614838
6,unbiased_cka,0.5,0.497307,0.679451,0.614464
6,cknna,0.5,0.225971,0.224134,0.095805
6,svcca,0.5,0.458675,0.707360,0.598765
6,edit_distance_knn,0.5,0.758900,0.759430,0.754068
6,cycle_knn,0.1,0.611600,0.762600,0.449370
6,mutual_knn,0.1,0.185040,0.227930,0.082714
6,lcs_knn,0.1,0.326900,0.392200,0.173364
6,cka,0.1,0.457065,0.650228,0.564323
6,unbiased_cka,0.1,0.452102,0.649745,0.563934
6,cknna,0.1,0.210645,0.227107,0.088619
6,svcca,0.1,0.427861,0.631541,0.563403
6,edit_distance_knn,0.1,0.757690,0.759280,0.753864
6,cycle_knn,0.3,0.630900,0.758600,0.493277
6,mutual_knn,0.3,0.196540,0.224890,0.093508
6,lcs_knn,0.3,0.350700,0.398100,0.193262
6,cka,0.3,0.476168,0.682347,0.625296
6,unbiased_cka,0.3,0.471407,0.681879,0.624919
6,cknna,0.3,0.219595,0.219137,0.100182
6,svcca,0.3,0.433185,0.661823,0.586683
6,edit_distance_knn,0.3,0.758360,0.760310,0.754602
6,cycle_knn,0.7,0.659300,0.788200,0.487323
6,mutual_knn,0.7,0.220480,0.246920,0.092793
6,lcs_knn,0.7,0.382100,0.433100,0.193608
6,cka,0.7,0.532796,0.748477,0.566791
6,unbiased_cka,0.7,0.528554,0.748115,0.566377
6,cknna,0.7,0.244473,0.242672,0.100113
6,svcca,0.7,0.463817,0.680206,0.580241
6,edit_distance_knn,0.7,0.759690,0.760800,0.754541
7,cycle_knn,1.0,0.689400,0.799000,0.503611
7,mutual_knn,1.0,0.242980,0.256480,0.103991
7,lcs_knn,1.0,0.414700,0.443700,0.214121
7,cka,1.0,0.571301,0.747967,0.664349
7,unbiased_cka,1.0,0.567318,0.747523,0.663961
7,cknna,1.0,0.266005,0.248755,0.107212
7,svcca,1.0,0.469014,0.681622,0.582728
7,edit_distance_knn,1.0,0.760650,0.760890,0.755136
7,cycle_knn,0.0,0.605600,0.751500,0.426744
7,mutual_knn,0.0,0.185990,0.219240,0.080117
7,lcs_knn,0.0,0.327300,0.383200,0.171212
7,cka,0.0,0.448862,0.692507,0.572508
7,unbiased_cka,0.0,0.443832,0.692023,0.572072
7,cknna,0.0,0.206374,0.216100,0.088302
7,svcca,0.0,0.409650,0.630948,0.546499
7,edit_distance_knn,0.0,0.758130,0.758920,0.753807
7,cycle_knn,0.8,0.669900,0.788100,0.504994
7,mutual_knn,0.8,0.226750,0.243130,0.101417
7,lcs_knn,0.8,0.394600,0.421800,0.213891
7,cka,0.8,0.534524,0.735061,0.664214
7,unbiased_cka,0.8,0.530279,0.734647,0.663884
7,cknna,0.8,0.248295,0.235480,0.108463
7,svcca,0.8,0.445618,0.676478,0.617739
7,edit_distance_knn,0.8,0.759980,0.760310,0.755251
7,cycle_knn,0.2,0.612500,0.747400,0.448909
7,mutual_knn,0.2,0.190450,0.215300,0.080897
7,lcs_knn,0.2,0.340500,0.382300,0.172903
7,cka,0.2,0.470652,0.671307,0.573985
7,unbiased_cka,0.2,0.465857,0.670881,0.573583
7,cknna,0.2,0.215456,0.207929,0.085808
7,svcca,0.2,0.423114,0.633743,0.578821
7,edit_distance_knn,0.2,0.758140,0.759150,0.753949
7,cycle_knn,0.9,0.674800,0.787900,0.494622
7,mutual_knn,0.9,0.235010,0.251900,0.099789
7,lcs_knn,0.9,0.403500,0.432600,0.208935
7,cka,0.9,0.555934,0.745136,0.652939
7,unbiased_cka,0.9,0.551861,0.744701,0.652547
7,cknna,0.9,0.260433,0.245912,0.101836
7,svcca,0.9,0.451861,0.648253,0.615081
7,edit_distance_knn,0.9,0.760440,0.761050,0.754882
7,cycle_knn,0.4,0.639900,0.769400,0.471689
7,mutual_knn,0.4,0.203120,0.232140,0.090112
7,lcs_knn,0.4,0.357100,0.407300,0.189152
7,cka,0.4,0.494598,0.725482,0.587615
7,unbiased_cka,0.4,0.489961,0.725060,0.587233
7,cknna,0.4,0.226246,0.228768,0.096516
7,svcca,0.4,0.434265,0.640181,0.572645
7,edit_distance_knn,0.4,0.758880,0.760110,0.754241
7,cycle_knn,0.6,0.651200,0.764500,0.510718
7,mutual_knn,0.6,0.215640,0.236210,0.105455
7,lcs_knn,0.6,0.355800,0.404200,0.219576
7,cka,0.6,0.516779,0.704712,0.688406
7,unbiased_cka,0.6,0.512356,0.704218,0.688090
7,cknna,0.6,0.235542,0.227873,0.113780
7,svcca,0.6,0.475914,0.677758,0.609382
7,edit_distance_knn,0.6,0.758650,0.759520,0.754990
7,cycle_knn,0.5,0.648200,0.761700,0.487131
7,mutual_knn,0.5,0.205400,0.217650,0.094668
7,lcs_knn,0.5,0.352100,0.383900,0.200983
7,cka,0.5,0.501308,0.710099,0.597790
7,unbiased_cka,0.5,0.496818,0.709617,0.597394
7,cknna,0.5,0.229281,0.210219,0.100773
7,svcca,0.5,0.480412,0.644159,0.573447
7,edit_distance_knn,0.5,0.758650,0.758930,0.754813
7,cycle_knn,0.1,0.610200,0.767500,0.462853
7,mutual_knn,0.1,0.185820,0.231210,0.085199
7,lcs_knn,0.1,0.324100,0.402300,0.182929
7,cka,0.1,0.460043,0.730274,0.512055
7,unbiased_cka,0.1,0.455142,0.729858,0.511614
7,cknna,0.1,0.210032,0.226776,0.092611
7,svcca,0.1,0.441334,0.633918,0.584243
7,edit_distance_knn,0.1,0.757680,0.759820,0.754260
7,cycle_knn,0.3,0.617300,0.767100,0.458090
7,mutual_knn,0.3,0.194850,0.223090,0.084669
7,lcs_knn,0.3,0.345100,0.387900,0.178050
7,cka,0.3,0.484908,0.671532,0.551388
7,unbiased_cka,0.3,0.480268,0.671042,0.550968
7,cknna,0.3,0.217228,0.216213,0.091712
7,svcca,0.3,0.430561,0.640653,0.541658
7,edit_distance_knn,0.3,0.758250,0.759080,0.754310
7,cycle_knn,0.7,0.657200,0.768600,0.498041
7,mutual_knn,0.7,0.220250,0.231300,0.097641
7,lcs_knn,0.7,0.384800,0.411100,0.200330
7,cka,0.7,0.530466,0.692753,0.643496
7,unbiased_cka,0.7,0.526191,0.692360,0.643157
7,cknna,0.7,0.248856,0.223996,0.102850
7,svcca,0.7,0.460736,0.666672,0.564480
7,edit_distance_knn,0.7,0.760150,0.759760,0.754637
8,cycle_knn,0.3,0.629100,0.781900,0.464928
8,mutual_knn,0.3,0.195190,0.243830,0.091495
8,lcs_knn,0.3,0.345700,0.420600,0.190727
8,cka,0.3,0.479314,0.679742,0.649472
8,unbiased_cka,0.3,0.474511,0.679262,0.649117
8,cknna,0.3,0.218218,0.239503,0.096504
8,svcca,0.3,0.431673,0.658792,0.588612
8,edit_distance_knn,0.3,0.758450,0.760320,0.754237
8,cycle_knn,0.6,0.642400,0.773800,0.481830
8,mutual_knn,0.6,0.211130,0.244320,0.089809
8,lcs_knn,0.6,0.374400,0.431100,0.188460
8,cka,0.6,0.513344,0.687548,0.628732
8,unbiased_cka,0.6,0.508940,0.687049,0.628374
8,cknna,0.6,0.234195,0.238615,0.097033
8,svcca,0.6,0.455990,0.648388,0.597511
8,edit_distance_knn,0.6,0.759890,0.760800,0.754383
8,cycle_knn,0.9,0.682100,0.808400,0.508989
8,mutual_knn,0.9,0.236980,0.258830,0.103830
8,lcs_knn,0.9,0.405600,0.440600,0.213583
8,cka,0.9,0.558064,0.753159,0.656808
8,unbiased_cka,0.9,0.553983,0.752805,0.656449
8,cknna,0.9,0.257526,0.257025,0.108479
8,svcca,0.9,0.457381,0.697967,0.624284
8,edit_distance_knn,0.9,0.760610,0.761570,0.755144
8,cycle_knn,0.1,0.611800,0.775200,0.426475
8,mutual_knn,0.1,0.190420,0.229920,0.077620
8,lcs_knn,0.1,0.332200,0.400200,0.166103
8,cka,0.1,0.460476,0.703228,0.565010
8,unbiased_cka,0.1,0.455559,0.702804,0.564603
8,cknna,0.1,0.214390,0.224074,0.081352
8,svcca,0.1,0.400006,0.668846,0.577572
8,edit_distance_knn,0.1,0.758180,0.760190,0.753734
8,cycle_knn,0.8,0.672200,0.802200,0.513522
8,mutual_knn,0.8,0.226040,0.270490,0.107214
8,lcs_knn,0.8,0.385600,0.466400,0.215427
8,cka,0.8,0.537450,0.756016,0.639377
8,unbiased_cka,0.8,0.533206,0.755643,0.639000
8,cknna,0.8,0.252727,0.262360,0.112548
8,svcca,0.8,0.477013,0.678907,0.618781
8,edit_distance_knn,0.8,0.760300,0.762050,0.754952
8,cycle_knn,0.2,0.622300,0.761200,0.464851
8,mutual_knn,0.2,0.196090,0.225250,0.084957
8,lcs_knn,0.2,0.337100,0.403800,0.180585
8,cka,0.2,0.470681,0.605193,0.597746
8,unbiased_cka,0.2,0.465893,0.604661,0.597368
8,cknna,0.2,0.220734,0.221815,0.090999
8,svcca,0.2,0.406510,0.648566,0.574082
8,edit_distance_knn,0.2,0.758440,0.759560,0.754249
8,cycle_knn,0.5,0.645500,0.766200,0.478949
8,mutual_knn,0.5,0.212970,0.226270,0.092517
8,lcs_knn,0.5,0.368700,0.394300,0.192494
8,cka,0.5,0.511768,0.649579,0.609220
8,unbiased_cka,0.5,0.507330,0.649124,0.608859
8,cknna,0.5,0.235872,0.223147,0.098175
8,svcca,0.5,0.438626,0.660353,0.589135
8,edit_distance_knn,0.5,0.759640,0.759580,0.754525
8,cycle_knn,0.7,0.648100,0.792000,0.475530
8,mutual_knn,0.7,0.216610,0.257210,0.092102
8,lcs_knn,0.7,0.377800,0.445000,0.191380
8,cka,0.7,0.522596,0.743149,0.602293
8,unbiased_cka,0.7,0.518241,0.742797,0.601943
8,cknna,0.7,0.244567,0.249604,0.095967
8,svcca,0.7,0.463642,0.672694,0.555588
8,edit_distance_knn,0.7,0.759520,0.761350,0.754299
8,cycle_knn,0.0,0.604900,0.755700,0.434120
8,mutual_knn,0.0,0.186180,0.225550,0.079932
8,lcs_knn,0.0,0.337700,0.401000,0.174862
8,cka,0.0,0.452958,0.594759,0.546533
8,unbiased_cka,0.0,0.447949,0.594265,0.546075
8,cknna,0.0,0.209674,0.221111,0.088922
8,svcca,0.0,0.392174,0.612157,0.581546
8,edit_distance_knn,0.0,0.758010,0.759780,0.754310
8,cycle_knn,1.0,0.693400,0.806800,0.532652
8,mutual_knn,1.0,0.245070,0.262340,0.111113
8,lcs_knn,1.0,0.413900,0.451400,0.227259
8,cka,1.0,0.577575,0.747470,0.717853
8,unbiased_cka,1.0,0.573721,0.747063,0.717534
8,cknna,1.0,0.265385,0.256785,0.114234
8,svcca,1.0,0.468080,0.721519,0.655327
8,edit_distance_knn,1.0,0.761260,0.761430,0.754994
8,cycle_knn,0.4,0.635100,0.789400,0.462546
8,mutual_knn,0.4,0.202310,0.243830,0.088372
8,lcs_knn,0.4,0.350600,0.417200,0.185041
8,cka,0.4,0.495281,0.677940,0.606361
8,unbiased_cka,0.4,0.490710,0.677456,0.605964
8,cknna,0.4,0.226066,0.239561,0.095709
8,svcca,0.4,0.430172,0.663839,0.593648
8,edit_distance_knn,0.4,0.759020,0.759900,0.754441
9,cycle_knn,0.6,0.652400,0.783500,0.520283
9,mutual_knn,0.6,0.212800,0.246090,0.104448
9,lcs_knn,0.6,0.369900,0.428800,0.212508
9,cka,0.6,0.512211,0.711221,0.651545
9,unbiased_cka,0.6,0.507694,0.710778,0.651178
9,cknna,0.6,0.236305,0.241075,0.110203
9,svcca,0.6,0.405026,0.678494,0.603939
9,edit_distance_knn,0.6,0.759280,0.760660,0.754833
9,cycle_knn,1.0,0.694200,0.772500,0.493777
9,mutual_knn,1.0,0.247310,0.239050,0.103027
9,lcs_knn,1.0,0.426100,0.409100,0.213699
9,cka,1.0,0.575932,0.654358,0.682674
9,unbiased_cka,1.0,0.571979,0.653867,0.682335
9,cknna,1.0,0.269562,0.234251,0.106908
9,svcca,1.0,0.455511,0.648074,0.614187
9,edit_distance_knn,1.0,0.760910,0.759900,0.754867
9,cycle_knn,0.9,0.677700,0.777200,0.508912
9,mutual_knn,0.9,0.233830,0.242270,0.105186
9,lcs_knn,0.9,0.410400,0.424200,0.217886
9,cka,0.9,0.557647,0.718116,0.680178
9,unbiased_cka,0.9,0.553580,0.717664,0.679777
9,cknna,0.9,0.257454,0.238209,0.109216
9,svcca,0.9,0.426799,0.684525,0.638204
9,edit_distance_knn,0.9,0.760750,0.760590,0.755190
9,cycle_knn,0.1,0.606700,0.758300,0.460356
9,mutual_knn,0.1,0.185170,0.215620,0.082952
9,lcs_knn,0.1,0.322200,0.380900,0.176398
9,cka,0.1,0.458961,0.635908,0.621813
9,unbiased_cka,0.1,0.454086,0.635391,0.621464
9,cknna,0.1,0.205436,0.209922,0.088677
9,svcca,0.1,0.422539,0.631706,0.544599
9,edit_distance_knn,0.1,0.757490,0.758810,0.754099
9,cycle_knn,0.7,0.658300,0.782100,0.459780
9,mutual_knn,0.7,0.220040,0.242620,0.087949
9,lcs_knn,0.7,0.377700,0.423300,0.184619
9,cka,0.7,0.531925,0.733561,0.639086
9,unbiased_cka,0.7,0.527575,0.733167,0.638692
9,cknna,0.7,0.242350,0.239777,0.091453
9,svcca,0.7,0.481318,0.684905,0.577699
9,edit_distance_knn,0.7,0.759590,0.760670,0.754352
9,cycle_knn,0.3,0.625000,0.767800,0.457591
9,mutual_knn,0.3,0.197100,0.235090,0.088157
9,lcs_knn,0.3,0.348800,0.407800,0.186155
9,cka,0.3,0.478864,0.700849,0.682902
9,unbiased_cka,0.3,0.474081,0.700415,0.682575
9,cknna,0.3,0.224238,0.224323,0.090412
9,svcca,0.3,0.424058,0.648279,0.555696
9,edit_distance_knn,0.3,0.758830,0.759850,0.754118
9,cycle_knn,0.2,0.627500,0.753900,0.469115
9,mutual_knn,0.2,0.196190,0.221270,0.089232
9,lcs_knn,0.2,0.344700,0.396700,0.185925
9,cka,0.2,0.478911,0.680433,0.603149
9,unbiased_cka,0.2,0.474145,0.679972,0.602708
9,cknna,0.2,0.217518,0.217685,0.096202
9,svcca,0.2,0.447453,0.623020,0.578896
9,edit_distance_knn,0.2,0.758850,0.759250,0.754348
9,cycle_knn,0.5,0.636200,0.771600,0.443685
9,mutual_knn,0.5,0.206730,0.240510,0.084861
9,lcs_knn,0.5,0.356900,0.424700,0.178972
9,cka,0.5,0.500556,0.711948,0.608289
9,unbiased_cka,0.5,0.495973,0.711483,0.607900
9,cknna,0.5,0.232678,0.237347,0.092120
9,svcca,0.5,0.440929,0.652875,0.559135
9,edit_distance_knn,0.5,0.759100,0.760500,0.754164
9,cycle_knn,0.0,0.601900,0.740600,0.469422
9,mutual_knn,0.0,0.179810,0.211050,0.085917
9,lcs_knn,0.0,0.314700,0.375700,0.181046
9,cka,0.0,0.456391,0.694472,0.551686
9,unbiased_cka,0.0,0.451453,0.694103,0.551271
9,cknna,0.0,0.207046,0.206611,0.096281
9,svcca,0.0,0.430418,0.606082,0.560716
9,edit_distance_knn,0.0,0.757730,0.758470,0.754433
9,cycle_knn,0.8,0.671200,0.781400,0.510141
9,mutual_knn,0.8,0.229550,0.255090,0.102147
9,lcs_knn,0.8,0.395600,0.434700,0.210510
9,cka,0.8,0.545445,0.771089,0.679365
9,unbiased_cka,0.8,0.541254,0.770652,0.679013
9,cknna,0.8,0.258422,0.248053,0.105041
9,svcca,0.8,0.480174,0.689276,0.615372
9,edit_distance_knn,0.8,0.760230,0.760730,0.755232
9,cycle_knn,0.4,0.628000,0.764100,0.500384
9,mutual_knn,0.4,0.201130,0.236810,0.096235
9,lcs_knn,0.4,0.350000,0.406000,0.198371
9,cka,0.4,0.489059,0.745694,0.645329
9,unbiased_cka,0.4,0.484394,0.745273,0.644988
9,cknna,0.4,0.228335,0.234097,0.103785
9,svcca,0.4,0.444711,0.681239,0.571662
9,edit_distance_knn,0.4,0.758710,0.759650,0.754683
